"pid","aisle_no","title","main_image","short_name","slug","sku","bid","special_offers_meesage","highlight","body","cost","mrp","taxed","specification","parent_pid","status","created_at","updated_at"
"6068","17","Canada Dry Diet Ginger Ale","bcs0494.jpg","Canada Dry Diet Ginger Ale","canada-dry-diet-ginger-ale",NULL,"54",,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6069","17","Canada Dry Ginger Ale","16576.jpg","Canada Dry Ginger Ale","canada-dry-ginger-ale-1",NULL,"54",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6070","17","Canada Dry DietGinger Ale","bcs0495.jpg","Canada Dry DietGinger Ale","canada-dry-dietginger-ale",NULL,"54",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6071","17","Canada Dry Ginger Ale Box of Cans","16604.jpg","Canada Dry Ginger Ale Box of Cans","canada-dry-ginger-ale-box-of-cans-1",NULL,"54",,NULL,NULL,"9.99","9.99","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6072","17","Canada Dry Ginger Ale","16607.jpg","Canada Dry Ginger Ale","canada-dry-ginger-ale-2",NULL,"54",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6073","17","Canada Dry Diet Ginger Ale","bcs0496.jpg","Canada Dry Diet Ginger Ale","canada-dry-diet-ginger-ale-1",NULL,"54",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6074","17","Canada Dry Diet Ginger Ale Can","16562.jpg","Canada Dry Diet Ginger Ale Can","canada-dry-diet-ginger-ale-can",NULL,"54",,NULL,NULL,"4.16","4.16","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6075","17","Canada Dry Ginger Ale Can","bcs0497.jpg","Canada Dry Ginger Ale Can","canada-dry-ginger-ale-can",NULL,"54",,NULL,NULL,"4.16","4.16","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6076","17","Green Cola No Sugar","bcs0498.jpg","Green Cola No Sugar","green-cola-no-sugar",NULL,"3306",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6077","17","Green Cola No Sugar Box of Cans","bcs0499.jpg","Green Cola No Sugar Box of Cans","green-cola-no-sugar-box-of-cans",NULL,"3306",,NULL,NULL,"6.24","6.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6078","17","Canada Dry Diet Ginger Ale","16615.jpg","Canada Dry Diet Ginger Ale","canada-dry-diet-ginger-ale-2",NULL,"54",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6079","17","Coca Cola Diet Coke","16564.jpg","Coca Cola Diet Coke","coca-cola-diet-coke",NULL,"51",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6080","17","Coca Cola Diet Coke","bcs0500.jpg","Coca Cola Diet Coke","coca-cola-diet-coke-1",NULL,"51",,NULL,NULL,"1.49","1.49","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6081","17","Coca Cola Diet Coke","bcs0501.jpg","Coca Cola Diet Coke","coca-cola-diet-coke-2",NULL,"51",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6082","17","Coca Cola Zero Sugar Cola","16566.jpg","Coca Cola Zero Sugar Cola","coca-cola-zero-sugar-cola",NULL,"51",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6083","17","Coca Cola Diet Coke","16558.jpg","Coca Cola Diet Coke","coca-cola-diet-coke-3",NULL,"51",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6084","17","Coca Cola Caffeine Free Diet Coke","3938.jpg","Coca Cola Caffeine Free Diet Coke","coca-cola-caffeine-free-diet-coke",NULL,"1302",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6085","17","Coca Cola Caffeine Free Diet Coke","3939.jpg","Coca Cola Caffeine Free Diet Coke","coca-cola-caffeine-free-diet-coke-1",NULL,"1302",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6086","17","Coca Cola Caffeine Free Diet Coke","3951.jpg","Coca Cola Caffeine Free Diet Coke","coca-cola-caffeine-free-diet-coke-2",NULL,"1302",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6087","17","Coca Cola Cherry Vanilla","3948.jpg","Coca Cola Cherry Vanilla","coca-cola-cherry-vanilla",NULL,"1302",NULL,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-10-06 19:15:42"
"6088","17","Coca Cola Cherry Flavored","3942.jpg","Coca Cola Cherry Flavored","coca-cola-cherry-flavored",NULL,"1302",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6089","17","Coca Cola Original Taste Mini","3941.jpg","Coca Cola Original Taste Mini","coca-cola-original-taste-mini",NULL,"1302",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6090","17","Coca Cola Original Taste","3946.jpg","Coca Cola Original Taste","coca-cola-original-taste",NULL,"1302",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6091","17","Coca Cola Zero Sugar Box of Cans","bcs0502.jpg","Coca Cola Zero Sugar Box of Cans","coca-cola-zero-sugar-box-of-cans",NULL,"1302",,NULL,NULL,"9.99","9.99","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6092","17","Coca Cola Original Taste","3937.jpg","Coca Cola Original Taste","coca-cola-original-taste-1",NULL,"1302",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6093","17","Coca Cola Original Taste","bcs0503.jpg","Coca Cola Original Taste","coca-cola-original-taste-2",NULL,"1302",,NULL,NULL,"1.49","1.49","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6094","17","Coca Cola Original Taste Can","bcs0504.jpg","Coca Cola Original Taste Can","coca-cola-original-taste-can",NULL,"1302",,NULL,NULL,"4.16","4.16","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6095","17","Coca Cola Zero Sugar Can","bcs0505.jpg","Coca Cola Zero Sugar Can","coca-cola-zero-sugar-can",NULL,"1302",,NULL,NULL,"4.16","4.16","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6096","17","Coca Cola Diet Coke Can","bcs0506.jpg","Coca Cola Diet Coke Can","coca-cola-diet-coke-can",NULL,"1302",,NULL,NULL,"4.16","4.16","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6097","17","Coca Cola Original Taste Box of Cans","bcs0507.jpg","Coca Cola Original Taste Box of Cans","coca-cola-original-taste-box-of-cans",NULL,"1302",,NULL,NULL,"9.99","9.99","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6098","17","Coca Cola Original Taste Box of Cans","bcs0508.jpg","Coca Cola Original Taste Box of Cans","coca-cola-original-taste-box-of-cans-1",NULL,"1302",,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6099","17","Coca Cola Zero Sugar Box of Cans","bcs0509.jpg","Coca Cola Zero Sugar Box of Cans","coca-cola-zero-sugar-box-of-cans-1",NULL,"1302",,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6100","17","Coca Cola Zero Sugar Diet Coke Box of Cans","bcs0510.jpg","Coca Cola Zero Sugar Diet Coke Box of Cans","coca-cola-zero-sugar-diet-coke-box-of-cans",NULL,"1302",,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6101","17","Coca Cola Caffeine Free Box of Cans","bcs0511.jpg","Coca Cola Caffeine Free Box of Cans","coca-cola-caffeine-free-box-of-cans",NULL,"1302",,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6102","17","Coca Cola Caffeine Free Diet Coke Box of Cans","bcs0512.jpg","Coca Cola Caffeine Free Diet Coke Box of Cans","coca-cola-caffeine-free-diet-coke-box-of-cans",NULL,"1302",,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6103","17","Coca Cola Vanilla Box of Cans","3945.jpg","Coca Cola Vanilla Box of Cans","coca-cola-vanilla-box-of-cans",NULL,"1302",NULL,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-09-30 19:18:11"
"6104","17","Country Time Lemonade Flavored Drink","16652.jpg","Country Time Lemonade Flavored Drink","country-time-lemonade-flavored-drink",NULL,"40",,NULL,NULL,"3.36","3.36","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6105","17","Country Time Pink Lemonade","bcs0513.jpg","Country Time Pink Lemonade","country-time-pink-lemonade",NULL,"40",,NULL,NULL,"3.36","3.36","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6106","17","Country Time Half Lemonade & Half Iced Tea","bcs0514.jpg","Country Time Half Lemonade & Half Iced Tea","country-time-half-lemonade-half-iced-tea",NULL,"40",,NULL,NULL,"3.36","3.36","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6107","17","Crush Grape Soda","16602.jpg","Crush Grape Soda","crush-grape-soda",NULL,"1303",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6108","17","Crush Orange Diet Soda","16628.jpg","Crush Orange Diet Soda","crush-orange-diet-soda",NULL,"1303",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6109","17","Crush Orange Soda","bcs0515.jpg","Crush Orange Soda","crush-orange-soda",NULL,"1303",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6110","17","Crush Orange Soda","bcs0516.jpg","Crush Orange Soda","crush-orange-soda-1",NULL,"1303",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6111","17","Crush Orange Soda Can","bcs0517.jpg","Crush Orange Soda Can","crush-orange-soda-can",NULL,"1303",,NULL,NULL,"4.38","4.38","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6112","17","Crush Pineapple Soda","bcs0518.jpg","Crush Pineapple Soda","crush-pineapple-soda",NULL,"1303",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6113","17","Dr Pepper Original Soda","bcs0519.jpg","Dr Pepper Original Soda","dr-pepper-original-soda",NULL,"61",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6114","17","Dr Pepper Diet Soda","bcs0520.jpg","Dr Pepper Diet Soda","dr-pepper-diet-soda",NULL,"61",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6115","17","Dr Pepper Original Soda","bcs0521.jpg","Dr Pepper Original Soda","dr-pepper-original-soda-1",NULL,"61",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6116","17","Dr Pepper Diet Soda","bcs0522.jpg","Dr Pepper Diet Soda","dr-pepper-diet-soda-1",NULL,"61",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6117","17","Diet Dr. Pepper Soda Box of Cans","16591.jpg","Diet Dr. Pepper Soda Box of Cans","diet-dr-pepper-soda-box-of-cans",NULL,"61",,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6118","17","Dr Pepper Diet Soda","16573.jpg","Dr Pepper Diet Soda","dr-pepper-diet-soda-2",NULL,"61",,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6119","17","Dr Pepper Original Soda Mini","16624.jpg","Dr Pepper Original Soda Mini","dr-pepper-original-soda-mini",NULL,"61",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6120","17","Dr Pepper Diet Soda Mini","bcs0523.jpg","Dr Pepper Diet Soda Mini","dr-pepper-diet-soda-mini",NULL,"61",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6121","17","Fanta Orange Soda Box of Cans","16583.jpg","Fanta Orange Soda Box of Cans","fanta-orange-soda-box-of-cans",NULL,"56",,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6122","17","Fanta Orange Soda","16605.jpg","Fanta Orange Soda","fanta-orange-soda",NULL,"56",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6123","17","Fanta Orange Zero Sugar","bcs0524.jpg","Fanta Orange Zero Sugar","fanta-orange-zero-sugar",NULL,"56",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6124","17","Fanta Grape Soda","bcs0525.jpg","Fanta Grape Soda","fanta-grape-soda",NULL,"56",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6125","17","Fanta Strawberry Soda","bcs0526.jpg","Fanta Strawberry Soda","fanta-strawberry-soda",NULL,"56",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6126","17","Fanta Pineapple Soda","bcs0527.jpg","Fanta Pineapple Soda","fanta-pineapple-soda",NULL,"56",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6127","17","Fanta Orange Soda","18045.jpg","Fanta Orange Soda","fanta-orange-soda-1",NULL,"56",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6128","17","Fresca Sparkling Soda Water Grapefruit Citrus Original","bcs0528.jpg","Fresca Sparkling Soda Water Grapefruit Citrus Original","fresca-sparkling-soda-water-grapefruit-citrus-original",NULL,"1305",NULL,NULL,NULL,"6.86","6.86","0",NULL,"0","1","2020-08-30 22:47:07","2020-10-15 12:42:45"
"6129","17","Fresca Original Citrus Soda Sparkling Flavored Soft Drink Zero Calorie And Sugar Free","16603.jpg","Fresca Original Citrus Soda Sparkling Flavored Soft Drink Zero Calorie And Sugar Free","fresca-original-citrus-soda-sparkling-flavored-soft-drink-zero-calorie-and-sugar-free",NULL,"1305",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6130","17","Market Basket Club Soda","Market Basket.jpg","Market Basket Club Soda","market-basket-club-soda",NULL,"354",,NULL,NULL,"1.1","1.1","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6131","17","Market Basket Cola","Market Basket.jpg","Market Basket Cola","market-basket-cola",NULL,"354",,NULL,NULL,"1.1","1.1","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6132","17","Market Basket Diet Cola","Market Basket.jpg","Market Basket Diet Cola","market-basket-diet-cola",NULL,"354",,NULL,NULL,"1.1","1.1","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6133","17","Market Basket Diet Orange Soda","Market Basket.jpg","Market Basket Diet Orange Soda","market-basket-diet-orange-soda",NULL,"354",,NULL,NULL,"1.1","1.1","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6134","17","Market Basket Diet Soda","Market Basket.jpg","Market Basket Diet Soda","market-basket-diet-soda",NULL,"354",,NULL,NULL,"1.1","1.1","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6135","17","Market Basket Ginger Ale","Market Basket.jpg","Market Basket Ginger Ale","market-basket-ginger-ale",NULL,"354",,NULL,NULL,"1.1","1.1","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6136","17","Market Basket Orange Soda","Market Basket.jpg","Market Basket Orange Soda","market-basket-orange-soda",NULL,"354",,NULL,NULL,"1.1","1.1","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6137","17","Market Basket Root Beer","Market Basket.jpg","Market Basket Root Beer","market-basket-root-beer",NULL,"354",,NULL,NULL,"0.63","0.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6138","17","Market Basket Club Soda","Market Basket.jpg","Market Basket Club Soda","market-basket-club-soda-1",NULL,"354",,NULL,NULL,"0.63","0.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6139","17","Market Basket Cola","Market Basket.jpg","Market Basket Cola","market-basket-cola-1",NULL,"354",,NULL,NULL,"0.63","0.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6140","17","Market Basket Diet Cola","Market Basket.jpg","Market Basket Diet Cola","market-basket-diet-cola-1",NULL,"354",,NULL,NULL,"0.63","0.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6141","17","Market Basket Diet Orange Soda","Market Basket.jpg","Market Basket Diet Orange Soda","market-basket-diet-orange-soda-1",NULL,"354",,NULL,NULL,"0.63","0.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6142","17","Market Basket Diet Soda","Market Basket.jpg","Market Basket Diet Soda","market-basket-diet-soda-1",NULL,"354",,NULL,NULL,"0.63","0.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6143","17","Market Basket Ginger Ale","Market Basket.jpg","Market Basket Ginger Ale","market-basket-ginger-ale-1",NULL,"354",,NULL,NULL,"0.63","0.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6144","17","Minute Maid Lemonade Made with Real Lemons","16613.jpg","Minute Maid Lemonade Made with Real Lemons","minute-maid-lemonade-made-with-real-lemons",NULL,"240",,NULL,NULL,"1.24","1.24","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6145","17","Mountain Dew Diet","3960.jpg","Mountain Dew Diet","mountain-dew-diet",NULL,"60",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6146","17","Mountain Dew Can","bcs0529.jpg","Mountain Dew Can","mountain-dew-can",NULL,"60",,NULL,NULL,"4.38","4.38","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6147","17","Mountain Dew Can","bcs0530.jpg","Mountain Dew Can","mountain-dew-can-1",NULL,"60",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6148","17","Mountain Dew Box of Cans","bcs0531.jpg","Mountain Dew Box of Cans","mountain-dew-box-of-cans",NULL,"60",,NULL,NULL,"9.99","9.99","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6149","17","Mountain Dew Box of Cans","bcs0532.jpg","Mountain Dew Box of Cans","mountain-dew-box-of-cans-1",NULL,"60",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6150","17","Mountain Dew Box of Cans","bcs0533.jpg","Mountain Dew Box of Cans","mountain-dew-box-of-cans-2",NULL,"60",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6151","17","Mountain Dew Original","3957.jpg","Mountain Dew Original","mountain-dew-original",NULL,"60",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6152","17","Mountain Dew Original","3959.jpg","Mountain Dew Original","mountain-dew-original-1",NULL,"60",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6153","17","Mountain Dew Code Red Cherry","bcs0534.jpg","Mountain Dew Code Red Cherry","mountain-dew-code-red-cherry",NULL,"60",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6154","17","Mountain Dew Original","3964.jpg","Mountain Dew Original","mountain-dew-original-2",NULL,"60",,NULL,NULL,"1.49","1.49","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6155","17","Mug Root Beer Box of Cans","16625.jpg","Mug Root Beer Box of Cans","mug-root-beer-box-of-cans",NULL,"1309",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6156","17","Mug Root Beer Soda","16574.jpg","Mug Root Beer Soda","mug-root-beer-soda",NULL,"1309",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6157","17","Pepsi Diet Box of Cans","16585.jpg","Pepsi Diet Box of Cans","pepsi-diet-box-of-cans",NULL,"59",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6158","17","Pepsi Caffeine Free Box of Cans","3914.jpg","Pepsi Caffeine Free Box of Cans","pepsi-caffeine-free-box-of-cans",NULL,"59",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:07","2020-08-30 22:47:07"
"6159","17","Pepsi Wild Cherry Box of Cans","3932.jpg","Pepsi Wild Cherry Box of Cans","pepsi-wild-cherry-box-of-cans",NULL,"59",,NULL,NULL,"5.63","5.63","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
"6160","17","Pepsi Original Box of Cans","bcs0535.jpg","Pepsi Original Box of Cans","pepsi-original-box-of-cans",NULL,"59",,NULL,NULL,"9.99","9.99","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
"6161","17","Pepsi Diet Box of Cans","bcs0536.jpg","Pepsi Diet Box of Cans","pepsi-diet-box-of-cans-1",NULL,"59",,NULL,NULL,"9.99","9.99","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
"6162","17","Pepsi Original","3918.jpg","Pepsi Original","pepsi-original",NULL,"59",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
"6163","17","Pepsi Diet Caffeine Free","bcs0537.jpg","Pepsi Diet Caffeine Free","pepsi-diet-caffeine-free",NULL,"59",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
"6164","17","Pepsi Caffeine Free","bcs0538.jpg","Pepsi Caffeine Free","pepsi-caffeine-free",NULL,"59",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
"6165","17","Pepsi Wild Cherry","bcs0539.jpg","Pepsi Wild Cherry","pepsi-wild-cherry",NULL,"59",,NULL,NULL,"2.5","2.5","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
"6166","17","Pepsi Original","3922.jpg","Pepsi Original","pepsi-original-1",NULL,"59",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
"6167","17","Pepsi Zero Sugar","bcs0540.jpg","Pepsi Zero Sugar","pepsi-zero-sugar",NULL,"59",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
"6168","17","Pepsi Diet","bcs0541.jpg","Pepsi Diet","pepsi-diet",NULL,"59",,NULL,NULL,"5","5","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
"6169","17","Pepsi Original Can","3934.jpg","Pepsi Original Can","pepsi-original-can",NULL,"59",,NULL,NULL,"4.38","4.38","0",NULL,"0","1","2020-08-30 22:47:08","2020-08-30 22:47:08"
