Catagory,Sub Catagory,Type,Brand,product,Product Description,Price,Tax,Image,Store,Size,UOM,Spice Level,Aisle No.
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Herbal Essences,Herbal Essences Moisture Boost Hydralicious Conditioner,,4.82,1,6590.jpg,,10.1,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Herbal Essences,Herbal Essences Moisturizing Shampoo with Coconut Essences,,4.82,1,18166.jpg,,10.1,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Herbal Essences,Herbal Essences Set Me Up Beautiful Bold Hold Hair Spray with Lily of The Valley Essences,,5.39,1,6594.jpg,,8,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Herbal Essences,Herbal Essences Set Me Up Hair Mousse,,5.39,1,18172.jpg,,6.8,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,It's a 10,It's a 10 Miracle Leave-In Plus Keratin,,24.25,1,17814.jpg,,4,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,John Fireda,John Frieda Frizz Ease Secret Weapon Touch-Up Creme,,7.69,1,17841.jpg,,4,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,L'Oreal,L'Oreal Kids Juicy Grape Conditioner,,4.93,1,17833.jpg,,9,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,L'Oreal,L'oreal Kids� Extra Gentle 2 in 1 Shampoo Sunny Orange Swim,,4.93,1,17826.jpg,,9,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,L'Oreal,L'Oreal Paris Studio Line Max Hold Mega Spritz,,6.77,1,17823.jpg,,8.5,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,L'Oreal,L'Oreal Paris Studio Line Mega Gel Max Hold,,6.31,1,17840.jpg,,6.8,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,L'Oreal,L'Oreal� Paris Color Vibrancy Protecting Conditioner,,6.08,1,17812.jpg,,12.6,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,L'Oreal,L'Oreal� Paris Color Vibrancy Protecting Shampoo,,6.08,1,17817.jpg,,12.6,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,L'Oreal,L'Oreal� Paris Repairing Shampoo Total Repair 5,,6.08,1,17821.jpg,,12.5,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,L'Oreal,L'Oreal� Paris Total Repair 5 Repairing Conditioner,,6.08,1,17832.jpg,,12.6,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,LA Looks,LA Looks Hair Gel Extreme Sport,,4.24,1,17831.jpg,,20,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Market Basket,Market Basket Dandruff Shampoo Everyday Clean For Normal/Oily Hair,,3.55,1,Market Basket.jpg,,14.2,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Market Basket,Market Basket Dry Scalp Dandruff Shampoo,,3.55,1,Market Basket.jpg,,14.2,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Market Basket,Market Basket Hair Detangler,,2.29,1,Market Basket.jpg,,10,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Murray's,Murray's Hair Dressing Pomade,,3.78,1,17838.jpg,,3,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Neutrogena,Neutrogena� T/Gel Therapeutic Shampoo Original Formula,,8.84,1,17842.jpg,,4.4,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pantene,Pantene 2In1 Shampoo & Conditioner,,6.66,1,6576.jpg,,12.6,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pantene,Pantene Classic Clean Pantene Pro-V Classic Clean Conditioner 20 fl oz Female Hair Care,,8.04,1,6573.jpg,,21.1,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pantene,Pantene Curl Defining Mousse,,6.31,1,6577.jpg,,6.6,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pantene,Pantene Pro-V Classic Clean Conditioner,,6.66,1,18171.jpg,,12,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pantene,Pantene Pro-V Classic Clean Shampoo,,6.66,1,18169.jpg,,12.6,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pantene,Pantene Pro-V Shampoo,,9.88,1,6575.jpg,,25.4,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pantene,Pantene Pro-V Sheer Volume Conditioner,,6.66,1,18176.jpg,,12.6,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pantene,"Pantene Pro-V Volume Body Boosting Mousse to Boost Fine, Flat Hair for Maximum Fullness",,6.31,1,6578.jpg,,6.6,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pantene,Pantene ProV Radiant Color Shine Shampoo,,6.66,1,6574.jpg,,12.6,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pantene,Pantene ProV Repair & Protect Miracle Protecting Conditioner,,6.66,1,6572.jpg,,12,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Pert,Pert 2in1 Shampoo & Conditioner Classic Clean,,5.28,1,17828.jpg,,13.5,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Revlon,"Revlon Permanent Hair Color, Medium Golden Chestnut Brown 46",,5.62,1,17836.jpg,,1,count,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Salon Grafix,Salon Grafix Professional Shaping Hair Spray Unscented Super Hold,,8.50,1,17815.jpg,,10,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Scunci,Scunci No Damage Everyday Fashion Hair Bands,,2.86,1,6616.jpg,,28,count,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Scunci,Scunci No Damage Everyday Fashion Hair Elastics,,4.24,1,6613.jpg,,30,count,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Scunci,Scunci U Got This All Day Hold Medium,,3.55,1,6614.jpg,,18,count,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Scunci,Scunci U Got This Hair Bands,,3.21,1,6615.jpg,,28,count,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Scunci,Scunci U got this No Slip Grip Head Bands,,5.62,1,6612.jpg,,4,count,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Smooth'n Shine,Smooth'n Shine Polishing Bodifying Mousse Sweet Almond Oil Extra Hold,,5.62,1,17845.jpg,,9,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Studio,Studio Line Above it All Invisi Gel - Max Hold,,6.31,1,17830.jpg,,6.8,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Suave,Suave 2 In 1 Shampoo And Conditioner Ocean Charge,,2.86,1,6559.jpg,,12.6,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Suave,Suave 2 In 1 Shampoo And Conditioner Strawberry Blast,,3.21,1,6562.jpg,,12,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Suave,Suave Conditioner Deep Moisture,,2.86,1,6560.jpg,,12.6,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Suave,Suave Non Aerosol Hairspray Max Hold,,4.24,1,18175.jpg,,11,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Suave,Suave Shampoo Daily Clarifying,,2.86,1,18167.jpg,,30,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Suave,Suave Shampoo Deep Moisture,,2.86,1,6561.jpg,,12.6,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Suave,Suave Sun-Ripened Strawberry Conditioner,,2.17,1,6566.jpg,,22.5,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Suave,Suave Unscented Hair Spray Extreme Hold,,4.24,1,6567.jpg,,11,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,Suave,Suave Unscented Hairspray Max Hold,,4.24,1,18161.jpg,,11,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme 24 Hour Healthy Volume Conditioner,,4.93,1,6551.jpg,,32,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Conditioner 24 Hour Volume,,4.93,1,6556.jpg,,32,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Conditioner 7 Day Keratin Smooth,,8.50,1,6557.jpg,,9,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Conditioner Deep Cleansing,,4.24,1,6547.jpg,,28,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Conditioner Keratin Smooth,,8.50,1,18162.jpg,,22,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Conditioner Moisture Rich,,4.93,1,18164.jpg,,28,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Deep Cleansing Shampoo Cleanse And Replenish,,4.93,1,18173.jpg,,28,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Hair Mousse Extra Hold,,7.00,1,18174.jpg,,10.5,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Hair Spray Extra Hold,,5.28,1,18168.jpg,,11,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Shampoo 24 Hour Volume,,4.93,1,6554.jpg,,28,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Shampoo Keratin Smooth,,8.50,1,18163.jpg,,22,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Shampoo Moisture Rich,,4.93,1,18165.jpg,,28,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,TRESemme,TRESemme Tresemme,,5.28,1,6552.jpg,,9,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,VO5,VO5 Extra Body with Collagen Volumizing Shampoo,,1.48,1,6596.jpg,,12.5,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,VO5,VO5 Salon Series Full Body + Shine Shampoo,,2.86,1,6600.jpg,,14.2,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,VO5,VO5 Salon Series Hydrate + Nourish Conditioner,,2.86,1,6599.jpg,,14.2,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,VS,VS Pro Series Moisture Lock Conditioner,,3.55,1,17844.jpg,,12,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,White Rain,White Rain Apple Blossom Moisturizing Conditioner,,1.48,1,17834.jpg,,15,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,White Rain,White Rain Apple Blossom Moisturizing Shampoo,,1.48,1,6602.jpg,,15,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,White Rain,White Rain Coconut & Hibiscus Moisturizing Conditioner,,1.48,1,6605.jpg,,15,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,White Rain,White Rain Extra Hold Hair Spray Unscented,,1.83,1,6601.jpg,,7,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,White Rain,White Rain Lavender Escape Moisturizing Conditioner,,1.48,1,6606.jpg,,15,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,White Rain,White Rain Lavender Escape Moisturizing Shampoo,,1.48,1,6603.jpg,,15,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,White Rain,White Rain Ocean Mist Moisturizing Conditioner,,1.48,1,17829.jpg,,15,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Hair Care,White Rain,White Rain Ocean Mist Moisturizing Shampoo,,1.48,1,6604.jpg,,15,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Scrub,St. Ives,St. Ives Blemish Control Apricot Scrub,,6.66,1,18137.jpg,,6,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Scrub,St. Ives,"St. Ives Face Scrub Apricot, Deeply Cleans, Smooth And Glowing Skin, Dermatologist-tested, Natural Exfoliants",,5.62,1,18145.jpg,,6,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Shower Gel,Market Basket,Market Basket Sea Men's Shower Gel,,3.21,1,Market Basket.jpg,,20,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Clearly Natural,"Clearly Natural Glycerin Soap, Honeysuckle",,1.48,1,17725.jpg,,4,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dial,Dial Bar Coconut Water & Bamboo Leaf Extract Glycerin Soap,,2.86,1,17731.jpg,,3,x 4 oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dial,Dial Bar Gold Antibacterial Deodorant Soap,,2.86,1,17734.jpg,,4,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dial,Dial Complete Liquid Antibacterial Hand Soap Gold,,2.17,1,6337.jpg,,7.5,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dial,Dial Gold Deodorant Soap,,5.62,1,6341.jpg,,4,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dial,"Dial Hand Soap, Hydrating, Antibacterial, Aloe",,2.17,1,6338.jpg,,7.5,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dial,Dial White Deodorant Soap,,6.31,1,6336.jpg,,8,x 4 oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dial,Dial White Deodorant Soap,,2.86,1,6339.jpg,,3,x 4 oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dove,Dove Beauty Bar Cucumber And Green Tea,,4.82,1,6343.jpg,,8,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dove,Dove Beauty Bar Cucumber And Green Tea,,9.88,1,18143.jpg,,6,x 4 oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dove,Dove Beauty Bar Gentle Exfoliating,,4.82,1,6353.jpg,,4,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dove,Dove Beauty Bar Pink,,4.82,1,6345.jpg,,3.75,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dove,Dove Beauty Bar Sensitive Skin,,9.88,1,18135.jpg,,4,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dove,Dove Beauty Bar Sensitive Skin,,4.82,1,18138.jpg,,4,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dove,Dove Beauty Bar White,,1.83,1,6342.jpg,,3.17,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dove,Dove Beauty Bar White,,9.88,1,18134.jpg,,6,x 3.75 oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dove,Dove Beauty Bar White,,4.82,1,18142.jpg,,2,x 3.75 oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dr. Bronner's,Dr. Bronner's All-One Hemp Peppermint Pure-Castile Bar Soap,,4.24,1,17750.jpg,,5,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dr. Bronner's,Dr. Bronner's Magic Soaps All-One Hemp Lavender Pure-Castile Bar Soap,,4.24,1,17715.jpg,,5,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Dr. Natural,"Dr. Natural Pure Castile Multi-purpose Liquid Soap, Peppermint",,9.88,1,No Image.jpg,,32,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Irish Spring,Irish Spring Deodorant Soap,,3.21,1,6355.jpg,,11.25,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Irish Spring,Irish Spring Deodorant Soap Icy Blast,,4.93,1,6358.jpg,,8,x 3.75 oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Irish Spring,"Irish Spring Deodorant Soap, Original",,4.93,1,6359.jpg,,8,x 3.75 oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Ivory,Ivory Bar Soap Original,,1.83,1,6365.jpg,,3.1,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Ivory,"Ivory Bar Soap, Aloe Scent",,1.83,1,6362.jpg,,9.52,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Ivory,"Ivory Clean Original Bath Bar 4.0oz, 10 count",,7.00,1,6363.jpg,,38.8,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Jergens,Jergens Mild Soap,,2.17,1,17727.jpg,,4,x 3.5 oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Kirk's,Kirk's Original Fresh Scent Gentle Castile Soap,,3.78,1,17757.jpg,,4,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Market Basket,Market Basket Antibacterial Liquid Hand Soap,,1.71,1,Market Basket.jpg,,7.5,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Market Basket,Market Basket Antibacterial Liquid Hand Soap Refill,,4.70,1,Market Basket.jpg,,56,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Market Basket,Market Basket Clear Liquid Hand Soap,,1.71,1,Market Basket.jpg,,7.5,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Market Basket,Market Basket Clear Liquid Hand Soap Refill,,4.70,1,Market Basket.jpg,,56,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Market Basket,Market Basket Cucumber Melon Liquid Hand Soap,,1.71,1,Market Basket.jpg,,7.5,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Market Basket,Market Basket Lavender And Chamomile Liquid Hand Soap,,1.71,1,Market Basket.jpg,,7.5,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Market Basket,Market Basket Liquid Hand Soap With Aloe,,1.71,1,Market Basket.jpg,,7.5,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Market Basket,Market Basket Liquid Hand Soap With Aloe Refill,,4.70,1,Market Basket.jpg,,56,fl oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Market Basket,Market Basket Moisturizing She's Butter Bath Bars,,5.62,1,Market Basket.jpg,,24,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Olay,Olay Age Defying Beauty Bar,,7.69,1,6377.jpg,,6,count,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Old Spice,Old Spice Red Zone Old Spice Red Zone Swagger Bar Soap 8 oz 2 count Male Personal Cleansing,,2.75,1,17758.jpg,,16,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Palmolive,"Palmolive Mild All Family Soap Bars, Classic Scent",,1.94,1,17742.jpg,,3,x 3.2 oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Safeguard,"Safeguard Deodorant Bar Soap, White with Aloe",,3.78,1,18132.jpg,,15.9,oz,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Yardley,"Yardley Bath Bar, Naturally Moisturizing, Oatmeal & Almond",,2.86,1,17732.jpg,,1,count,,13
Personal Care,"Body Wash, Soap & Hair Care",Soap,Yardley,Yardley London Moisturizing Bath Bar English Lavender,,2.86,1,17723.jpg,,2,count,,13
Personal Care,Personal Care,Family Planning,Answer,Answer Early Value Pack Pregnancy Test,,14.02,1,6751.jpg,,2,count,,13
Personal Care,Personal Care,Family Planning,First Response,First Response Early Result Pregnancy Test,,19.31,1,6752.jpg,,2,count,,13
Personal Care,Personal Care,Family Planning,KY,KY Jelly Personal Lubricant,,3.78,1,6753.jpg,,2,fl oz,,13
Personal Care,Personal Care,Family Planning,Topcare,TopCare Pregnancy Test Early,,12.98,1,6754.jpg,,2,count,,13
Personal Care,Personal Care,Family Planning,Trojan,Trojan Magnum Large Size Lubricated Latex Condoms,,9.88,1,6755.jpg,,12,count,,13
Personal Care,Feminine Care,Anti-Itch care,Vagisil,Vagisil Anti-Itch Creme,,5.62,1,17807.jpg,,1,oz,,13
Personal Care,Feminine Care,Anti-Itch care,Vagisil,Vagisil Anti-Itch Wipes Medicated,,9.19,1,17806.jpg,,20,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Maxi Extra Heavy Overnight Pads Size 5,,8.50,1,6492.jpg,,20,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,"Always Maxi Regular Pads Without Wings, Unscented",,4.93,1,6490.jpg,,24,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Maxi Super Pads Without Wings Unscented,,4.93,1,6501.jpg,,22,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,"Always Pads, Maxi, Regular, Lightly Scented",,4.70,1,6494.jpg,,22,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Size 1 Regular Pads With Wings,,8.50,1,6489.jpg,,36,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Size 2 Super Pads With Wings,,4.93,1,6499.jpg,,16,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Size 4 Overnight Pads With Wings,,11.26,1,6491.jpg,,38,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Size 4 Overnight Pads With Wings,,6.31,1,6495.jpg,,26,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Ultra Thin Long Super Pads with Flexi-Wings,,11.26,1,6500.jpg,,42,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Ultra Thin Pads Overnight,,4.93,1,6497.jpg,,14,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Xtra Protection Long,,8.50,1,6496.jpg,,80,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Xtra Protection Long,,4.93,1,6498.jpg,,40,count,,13
Personal Care,Feminine Care,Menstrual Pads,Always,Always Xtra Protection Regular,,8.50,1,18160.jpg,,100,count,,13
Personal Care,Feminine Care,Menstrual Pads,Market Basket,Market Basket Sensitive Maxi Pads Regular,,3.21,1,Market Basket.jpg,,24,count,,13
Personal Care,Feminine Care,Menstrual Pads,Market Basket,Market Basket Sensitive Maxi Pads w/ Wings Long/Super,,3.21,1,Market Basket.jpg,,20,count,,13
Personal Care,Feminine Care,Menstrual Pads,Poise,Poise Ultra Thin Incontinence Pads,,4.24,1,17800.jpg,,30,count,,13
Personal Care,Feminine Care,Menstrual Pads,Stayfree,"Stayfree Maxi Long Pads with Wings, Unscented, Super",,5.62,1,17805.jpg,,16,count,,13
Personal Care,Feminine Care,Menstrual Pads,Stayfree,Stayfree Maxi Regular Pads- 24 CT,,5.28,1,6526.jpg,,24,count,,13
Personal Care,Feminine Care,Menstrual Pads,Stayfree,Stayfree Maxi Super Pads - 24 CT,,5.28,1,6527.jpg,,24,count,,13
Personal Care,Feminine Care,Menstrual Pads,U by Kotex,"U by Kotex - Premium Pads, Maxi, Super, Long",,4.47,1,6520.jpg,,22,count,,13
Personal Care,Feminine Care,Menstrual Pads,U by Kotex,U by Kotex - Premium Regular Maxi Pads,,4.47,1,6521.jpg,,24,count,,13
Personal Care,Feminine Care,Menstrual Pads,U by Kotex,"U by Kotex - Premium Security Ultra Thin Pads, Regular",,4.47,1,6519.jpg,,22,count,,13
Personal Care,Feminine Care,Menstrual Pads,U by Kotex,"U by Kotex - Super Premium AllNighter Ultra Thin Overnight Pads with Wings, Fragrance-Free",,5.39,1,18159.jpg,,14,count,,13
Personal Care,Feminine Care,Menstrual Pads,U by Kotex,"U by Kotex Clean Wear Ultra Thin Pads with Wings, Regular, Fragrance-Free",,5.39,1,17803.jpg,,18,count,,13
Personal Care,Feminine Care,Pantiliner,Market Basket,Market Basket Sensitive Pantiliners Unscented Long,,1.48,1,Market Basket.jpg,,18,count,,13
Personal Care,Feminine Care,Pantiliner,Market Basket,Market Basket Sensitive Pantiliners Unscented Regular,,3.21,1,Market Basket.jpg,,64,count,,13
Personal Care,Feminine Care,Pantiliner,Market Basket,Market Basket Sensitive Pantiliners Unscented Regular,,1.48,1,Market Basket.jpg,,22,count,,13
Personal Care,Feminine Care,Pantiliner,U by Kotex,Kotex Regular Unscented Lightdays Liners,,4.47,1,6523.jpg,,64,count,,13
Personal Care,Feminine Care,Tampon,O.B.,O.B. Pro Comfort Regular Tampons,,5.62,1,No Image.jpg,,18,count,,13
Personal Care,Feminine Care,Tampon,O.B.,O.B. Pro Comfort Super Tampons,,5.62,1,No Image.jpg,,18,count,,13
Personal Care,Feminine Care,Tampon,Playtex,Playtex Gentle Glide 360� Fresh Scent Regular/Super Absorbency Multi-Pack Tampons,,7.00,1,6525.jpg,,18,count,,13
Personal Care,Feminine Care,Tampon,Playtex,Playtex Sport Playtex Plastic Tampons Sport Unscented Super,,7.00,1,17802.jpg,,18,count,,13
Personal Care,Feminine Care,Tampon,Tampax,"Tampax Cardboard Applicator Tampons Super Plus Absorbency, Unscented",,8.50,1,18158.jpg,,40,count,,13
