Category,Sub Catagory,Type,Brand,product,Product Description,Price,Tax,Image,Store,Size,UOM,Spice Level,Aisle No.
Breakfast & Dairy,Breakfast & Cereal,Cereal,Barbara's,Barbara's Puffins Cereal Peanut Butter,,2.49,0,17568.jpg,,11,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Bob's Red Mill,Bob's Red Mill Gluten Free Oat Bran High Fiber Cereal,,3.69,0,17559.jpg,,18,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Bob's Red Mill,Bob's Red Mill Whole Grain 10 Grain Hot Cereal,,3.09,0,17546.jpg,,25,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Bobs Red Mill,"Bobs Red Mill Hot Cereal, 7 Grain, Bag",,3.09,0,17545.jpg,,16,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Bran Flakes,Bran Flakes Whole Grain Wheat Cereal,,3.69,0,17543.jpg,,16,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cap'N Crunch,Cap'N Crunch Peanut Butter Crunch Sweetened Corn & Oat Cereal,,3.99,0,17601.jpg,,13,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cap'N Crunch,Cap'N Crunch S Crunch Berries Sweetened Corn & Oat Cereal,,3.09,0,17547.jpg,,13,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cap'N Crunch,Cap'N Crunch Sweetened Corn & Oat Cereal,,3.09,0,17578.jpg,,14,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,Cheerios Apple Cinnamon Cereal,,4.29,0,6029.jpg,,12.9,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,"Cheerios Cereal with Whole Grain Oats, Gluten Free",,3.49,0,6024.jpg,,8.9,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,"Cheerios Cereal with Whole Grain Oats, Gluten Free",,4.59,0,6027.jpg,,18,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,Cheerios Fruity Gluten Free Breakfast Cereal,,4.29,0,6035.jpg,,12,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,"Cheerios Gluten Free, Cereal with Whole Grain Oats",,7.39,0,6032.jpg,,20.35,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,"Cheerios Honey Nut , Cereal with Oats, Gluten Free",,4.59,0,6031.jpg,,15.4,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,"Cheerios Honey Nut , Gluten Free, Cereal with Oats",,4.89,0,6025.jpg,,21.6,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,"Cheerios Honey Nut , Gluten Free, Cereal with Oats",,4.89,0,6028.jpg,,17,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,Cheerios Honey Nut Gluten Free Cereal,,3.09,0,6023.jpg,,12.25,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,"Cheerios Honey Nut Medley Crunch, Cereal",,4.29,0,6030.jpg,,13.1,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,"Cheerios Multi Grain , Multigrain Cereal, Gluten Free",,4.89,0,6026.jpg,,18,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,"Cheerios Multi Grain , Multigrain Cereal, Gluten Free",,4.29,0,6033.jpg,,12,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,"Cheerios Multi Grain , Multigrain Cereal, Gluten Free",,4.69,0,6034.jpg,,9,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Cheerios,General Mills Frosted Cheerios Gluten Free Breakfast Cereal,,4.29,0,6091.jpg,,12,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Fiber One,"Fiber One Cereal, Original Bran, Whole Grain",,4.89,0,17620.jpg,,16.2,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,General Mills,"General Mills Basic 4, Fruit and Nuts, Multigrain Cereal",,4.89,0,6092.jpg,,16,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,General Mills,General Mills Cinnamon Toast Crunch Cereal,,4.89,0,6090.jpg,,20.25,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,General Mills,"General Mills Cinnamon Toast Crunch, Cereal with Whole Grain",,4.89,0,6087.jpg,,19.3,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,General Mills,"General Mills Cinnamon Toast Crunch, Cereal, with Whole Grain",,4.89,0,6093.jpg,,16.2,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,General Mills,General Mills French Toast Crunch Cereal,,4.29,0,6089.jpg,,11.6,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Golden Grahams,"Golden Grahams Cereal, Graham Cracker Taste, with Whole Grain",,3.69,0,17573.jpg,,12,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Hannaford,Hannaford Apple Dapples Cereal,,3.69,0,No Image.jpg,,1.5,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Honey Bunches,Honey Bunches Of Oats Crispy with Almonds Cereal,,4.89,0,17566.jpg,,27,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Honey Bunches,Honey Bunches Of Oats Crunchy Honey Roasted Cereal,,4.89,0,17549.jpg,,27,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Honey Bunches,Honey Bunches Of Oats Honey Bunches of Oats Cinnamon Bunches Cereal,,3.69,0,17557.jpg,,14.5,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Honey Bunches,Honey Bunches Of Oats Honey Bunches of Oats with Real Strawberries Cereal,,3.69,0,17556.jpg,,13,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Honey Bunches,Honey Bunches Of Oats Honey Roasted Cereal,,3.69,0,17544.jpg,,14.5,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi Cereal Autumn Wheat,,3.69,0,6098.jpg,,16.3,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi Cereal Blueberry Clusters,,3.69,0,6097.jpg,,13.4,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi Cereal Cinnamon Harvest,,3.69,0,6094.jpg,,16.3,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi Cereal Honey Toasted Oat,,3.69,0,6096.jpg,,12,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi Cereal Island Vanilla,,3.09,0,6095.jpg,,16.3,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi Cereal Warm Cinnamon Oat,,4.09,0,6099.jpg,,12,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi GOLEAN Breakfast Cereal Cinnamon Crisp,,3.69,0,17615.jpg,,14,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi GOLEAN Breakfast Cereal Honey Almond Flax Crunch,,4.09,0,17574.jpg,,14,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi GOLEAN Breakfast Cereal Original,,3.69,0,17618.jpg,,13.1,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi GOLEAN Breakfast Cereal Original,,3.69,0,17622.jpg,,13.8,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi GOLEAN Breakfast Cereal Peanut Butter Crunch,,3.69,0,17596.jpg,,13.2,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kashi,Kashi GOLEAN Breakfast Cereal Toasted Berry Crisp,,3.69,0,17619.jpg,,14,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kellogg's,Kellogg's All Bran Breakfast Cereal Original,,4.86,0,17627.jpg,,18.6,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kellogg's,Kellogg's Apple Jacks Breakfast Cereal Original,,3.75,0,17583.jpg,,10.1,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kellogg's,Kellogg's Apple Jacks Original,,4.99,0,17590.jpg,,21.7,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kellogg's,Kellogg's Breakfast Cereal Assorted Variety Pack,,3.13,0,6070.jpg,,10 x 10.94,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kellogg's,Kellogg's Breakfast Cereal Cracklin' Oat Bran Original,,4.86,0,6072.jpg,,16.5,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kellogg's,Kellogg's Breakfast Cereal Frosted Flakes Original,,4.99,0,6068.jpg,,26.8,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kellogg's,Kellogg's Breakfast Cereal Frosted Flakes Original,,3.75,0,6071.jpg,,15,oz,,5
Breakfast & Dairy,Breakfast & Cereal,Cereal,Kellogg's,Kellogg's Breakfast Cereal Frosted Flakes Original,,3.75,0,6073.jpg,,19,oz,,5
Breakfast & Dairy,Dairy & Eggs,Butter,Benecol,"Benecol Vegetable Oil Spread, 39%, Light",,3.29,0,14778.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Brummel & Brown,Brummel & Brown 35% Vegetable Oil 10% Nonfat Yogurt Spread,,3.29,0,14769.jpg,,15,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Cabot,Cabot Natural Creamery Whipped Salted Butter,,3.09,0,659.jpg,,8,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Cabot Creamery,Cabot Creamery Salted Butter Quarters,,4.29,0,14768.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Cabot Creamery,Cabot Creamery Unsalted Butter Quarter Sticks,,4.29,0,14764.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Canolea,Canoleo Original Canola Oil Based Margarine,,3.69,0,14770.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Country Crock,Country Crock Buttery Spread Calcium,,4.29,0,648.jpg,,45,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Country Crock,Country Crock Buttery Spread Calcium,,2.49,0,649.jpg,,15,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Country Crock,Country Crock Original Vegetable Oil Spread,,2.49,0,647.jpg,,15,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Country Crock,Country Crock Vegetable Oil Spread Tub Original,,4.29,0,650.jpg,,45,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Earth Balance,Earth Balance Organic Original Whipped Buttery Spread,,4.59,0,Market Basket.jpg,,13,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Earth Balance,Earth Balance Soy Free Buttery Spread,,4.59,0,653.jpg,,15,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Earth Balance,Earth Balance Soy Free Sticks Buttery,,4.89,0,654.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Fleischmann's,Fleischmann's Margarine Unsalted Sticks,,4.89,0,14765.jpg,,1,lb,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Fleischmann's,Fleischmann's Original Soft Spread Quarters Sticks,,4.89,0,14783.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Land O' Lakes,Land O Lakes Fresh Buttery Taste Vegetable Oil Spread,,2.69,0,656.jpg,,15,oz,,1
Breakfast & Dairy,Dairy & Eggs,Butter,Land O' Lakes,Land O' Lakes Fresh Buttery Taste Spread,,2.69,0,625.jpg,,15,oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Baileys,Baileys Non Alcoholic Mudslide Coffee Creamer,,3.69,0,579.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Cabot,Cabot Whipped Cream,,3.09,0,14753.jpg,,7,oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Califia Farms,Califia Farms Dairy Free Almond Milk Creamer Vanilla,,4.89,0,14749.jpg,,25.4,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Classic Cream,"Classic Cream Whipped Cream, Real Light",,1.89,0,593.jpg,,7,oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Classic Cream,Classic Cream Whipping Cream,,3.29,0,Market Basket.jpg,,14,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee Dream,Coffee Dream French Vanilla Coffee Creamer,,3.09,0,Market Basket.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee Dream,Coffee Dream Hazelnut Creamer,,3.09,0,Market Basket.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate Cinnamon Vanilla Creme Liquid Coffee Creamer,,3.29,0,560.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate Coconut Creme Liquid Coffee Creamer,,4.29,0,557.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate Creme Brulee Liquid Coffee Creamer,,3.69,0,548.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate Fat Free French Vanilla Liquid Coffee Creamer,,4.29,0,552.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate French Vanilla Liquid Coffee Creamer,,4.29,0,549.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate French Vanilla Liquid Coffee Creamer,,2.69,0,558.jpg,,16,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate French Vanilla Sugar Free Liquid Coffee Creamer,,6.99,0,559.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate Hazelnut Liquid Coffee Creamer,,4.29,0,555.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate Italian Sweet Creme Liquid Coffee Creamer,,4.29,0,553.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate Peppermint Mocha Liquid Coffee Creamer,,3.69,0,550.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate Sugar Free French Vanilla Liquid Coffee Creamer,,3.69,0,554.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate Sugar Free Hazelnut Liquid Coffee Creamer,,3.69,0,551.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate Sugar Free Italian Sweet Crème Liquid Coffee Creamer,,4.29,0,547.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Coffee-mate,Coffee mate The Original Liquid Coffee Creamer,,6.99,0,556.jpg,,64,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Daisy,Daisy Sour Cream Pure & Natural,,2.49,0,14747.jpg,,14,oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Dunkin' Donuts,Dunkin' Donuts Coffee Creamer Extra Extra,,3.69,0,582.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Dunkin' Donuts,Dunkin' Donuts Coffee Creamer Original,,3.69,0,584.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Dunkin' Donuts,Dunkin' Donuts Dunkin Donuts coffee creamer caramel,,3.69,0,583.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Reddi Wip,Reddi Wip Extra Creamy Whipped Topping,,2.49,0,14751.jpg,,6.5,oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Garelick Farms,Garelick Farms Dairy Pure Half & Half Fat Free,,3.09,0,587.jpg,,1,count,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Garelick Farms,Garelick Farms DairyPure Half & Half,,3.69,0,588.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Garelick Farms,Garelick Farms DairyPure Half & Half,,1.89,0,589.jpg,,16,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Hood,Hood Country Creamer Coffee Creamer,,1.29,0,575.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Hood,Hood Half & Half,,1.69,0,572.jpg,,16,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Hood,"Hood Half & Half, Fat Free",,2.39,0,574.jpg,,1,count,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Hood,Hood Half and Half,,3.29,0,570.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Hood,Hood Heavy Cream,,3.59,0,569.jpg,,16,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Hood,Hood Light Cream,,4.29,0,571.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Hood,Hood Light Cream,,2.49,0,573.jpg,,16,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Hood,"Hood Whipped Light Cream, Original",,3.09,0,577.jpg,,9.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,International Delight,International Delight Fat Free Gourmet Coffee Creamer French Vanilla,,3.69,0,568.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,International Delight,International Delight French Vanilla Gourmet Coffee Creamer,,4.89,0,565.jpg,,48,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,International Delight,International Delight Gourmet Coffee Creamer Caramel Macchiato,,3.09,0,561.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,International Delight,International Delight Gourmet Coffee Creamer French Vanilla,,3.69,0,564.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,International Delight,International Delight Gourmet Coffee Creamer Hazelnut,,3.69,0,562.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,International Delight,International Delight Reese's Peanut Butter Cups Coffee Creamer,,3.69,0,563.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,International Delight,International Delight White Chocolate Macadamia Coffee Creamer,,3.09,0,566.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,La Fe,La Fe Coco Cream,,2.49,0,14755.jpg,,12,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,La Ricura,Quesos La Ricura Mexican Style Cream Bottle,,5.79,0,Market Basket.jpg,,14,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Cream,Market Basket,Market Basket Coffee Creamer,,1.29,0,Market Basket.jpg,,32,fl oz,,1
Breakfast & Dairy,Tea and Coffee,Coffee,Boston's Best,Boston's Best Breakfast Blend Ground Gourmet Coffee,,4.89,0,16293.jpg,,12,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Boston's Best,Boston's Best Coffee Roasters Vanilla Hazelnut Ground Coffee,,4.89,0,16287.jpg,,12,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Cafe Bustelo,"Cafe Bustelo Coffee, Dark Roast, Espresso Style, K Cup Pods, Box",,8.59,0,16278.jpg,,12 x 0.37,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Cafe Bustelo,Cafe Bustelo Espresso Ground Coffee,,3.69,0,16277.jpg,,10,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Green Mountain,Green Mountain Coffee K Cup Pods Breakfast Blend,,7.39,0,3355.jpg,,12,count,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Green Mountain,Green Mountain Coffee K Cup Pods Carmel Vanilla Cream,,8.59,0,3354.jpg,,12,count,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Green Mountain,Green Mountain Coffee K Cup Pods Colombia Select,,8.59,0,3350.jpg,,12,count,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Green Mountain,Green Mountain Coffee K Cup Pods Dark Roast Coffee Sumatra Reserve,,7.39,0,3359.jpg,,12,count,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Green Mountain,Green Mountain Coffee K Cup Pods Half Caff,,7.39,0,3356.jpg,,12,count,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Green Mountain,Green Mountain Coffee K Cup Pods Hazelnut,,8.59,0,3353.jpg,,12,count,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Green Mountain,Green Mountain Coffee Medium Roast Ground Coffee Nantucket Blend,,8.59,0,3358.jpg,,12,count,,8
Breakfast & Dairy,Tea and Coffee,Coffee,International Delight,International Delight Caramel Macchiato Iced Coffee,,4.59,0,16271.jpg,,0.5,gal,,8
Breakfast & Dairy,Tea and Coffee,Coffee,International Delight,International Delight Mocha Iced Coffee,,3.69,0,16269.jpg,,64,fl oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,International Delight,International Delight Mocha Light Iced Coffee,,4.59,0,16283.jpg,,64,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,LavAzza,LavAzza Caffe Espresso Medium Roast Ground Coffee,,6.09,0,16282.jpg,,8,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,LavAzza,LavAzza Medium Roast Decaffeinated Ground Coffee Espresso,,8.59,0,16304.jpg,,8,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Market Basket,Market Basket #2 Coffee Filters,,2.49,0,Market Basket.jpg,,100,count,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Market Basket,Market Basket Brand Coffee Singles,,4.29,0,Market Basket.jpg,,19,count,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Market Basket,Market Basket Cappuccino,,0.59,0,Market Basket.jpg,,6,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Market Basket,Market Basket Coffee Singles,,4.29,0,Market Basket.jpg,,19,count,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Market Basket,Market Basket French Roast Whole Bean Coffee,,7.39,0,Market Basket.jpg,,20,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Market Basket,Market Basket French Vanilla Creme Coffee,,4.89,0,Market Basket.jpg,,11,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Market Basket,Market Basket French Vanilla Whole Bean Coffee,,7.39,0,Market Basket.jpg,,22,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Market Basket,Market Basket Hazelnut Cream Whole Bean Coffee,,7.39,0,Market Basket.jpg,,22,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Market Basket,Market Basket Hazelnut Creme,,4.89,0,Market Basket.jpg,,11,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Market Basket,Market Basket House Blend Decaf,,4.89,0,Market Basket.jpg,,11,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Maxwell House,Maxwell House 100% Colombian Ground Coffee,,9.79,0,3388.jpg,,28,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Maxwell House,Maxwell House Breakfast Blend Ground Coffee,,15.89,0,3390.jpg,,29.3,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Maxwell House,Maxwell House Decaf Original Roast Ground Coffee,,3.69,0,3389.jpg,,11,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Maxwell House,Maxwell House French Roast Ground Coffee,,9.79,0,3387.jpg,,33,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Maxwell House,Maxwell House International Cafe Cafe Vienna Cafe Style Beverage Mix,,3.69,0,16289.jpg,,9,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Maxwell House,"Maxwell House Light Roast Breakfast Blend Ground Coffee, Caffeinated",,5.99,0,3391.jpg,,11,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Maxwell House,Maxwell House Morning Boost Ground Coffee,,4.29,0,3384.jpg,,11.5,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Maxwell House,Maxwell House Original Medium Roast Ground Coffee,,7.39,0,3385.jpg,,30.6,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Maxwell House,Maxwell House Original Roast Ground Coffee,,3.69,0,3386.jpg,,11.5,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Medaglia D'Oro,Medaglia D'Oro Caffe Espresso Coffee,,5.49,0,16301.jpg,,10,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Melitta,Melitta Cafe de Europa Classique Supreme Medium Roast Ground Coffee,,6.09,0,16276.jpg,,11,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Melitta,Melitta Classic Blend Medium Roast Ground Coffee,,12.19,0,3394.jpg,,22,oz,,8
Breakfast & Dairy,Tea and Coffee,Coffee,Melitta,Melitta Natural Brown Paper Basket Coffee Filters,,1.89,0,3396.jpg,,200,count,,8
